price,bedrooms,bathrooms,area_sqm,rent_price_etb,subcity_addis ketema,subcity_akaky kaliti,subcity_arada,subcity_bole,subcity_gulele,subcity_kirkos,subcity_kolfe,subcity_lidetta,subcity_nifas silk,subcity_yeka
49500.0,4,2,152.6,49500.0,0,0,0,0,0,0,0,0,1,0
47500.0,5,3,151.8,47500.0,1,0,0,0,0,0,0,0,0,0
20500.0,1,1,48.5,20500.0,0,0,1,0,0,0,0,0,0,0
44500.0,4,2,125.0,44500.0,0,0,0,0,0,0,0,0,0,1
59000.0,4,3,130.1,59000.0,0,0,1,0,0,0,0,0,0,0
67000.0,5,2,139.9,67000.0,0,0,0,0,0,1,0,0,0,0
34500.0,1,1,90.9,34500.0,0,0,0,1,0,0,0,0,0,0
23000.0,1,1,48.5,23000.0,0,0,0,1,0,0,0,0,0,0
41000.0,2,1,104.6,41000.0,0,0,0,0,0,1,0,0,0,0
53000.0,5,3,152.9,53000.0,0,0,0,0,0,0,0,0,1,0
34500.0,3,1,104.5,34500.0,0,0,0,0,0,0,0,0,1,0
31000.0,2,1,91.8,31000.0,0,0,0,0,0,0,1,0,0,0
51000.0,5,3,153.8,51000.0,0,0,0,0,1,0,0,0,0,0
28500.0,1,1,77.0,28500.0,0,0,1,0,0,0,0,0,0,0
35000.0,3,1,106.7,35000.0,0,0,0,0,0,0,0,0,1,0
58500.0,5,3,165.9,58500.0,0,0,0,0,0,0,0,0,0,1
31000.0,1,1,73.1,31000.0,0,0,0,0,0,1,0,0,0,0
61000.0,4,3,119.5,61000.0,0,0,0,1,0,0,0,0,0,0
25500.0,2,1,80.2,25500.0,0,0,0,0,0,0,1,0,0,0
15500.0,1,1,64.0,15500.0,0,1,0,0,0,0,0,0,0,0
36000.0,2,1,87.5,36000.0,0,0,0,0,0,0,0,0,0,1
42000.0,5,3,131.5,42000.0,0,1,0,0,0,0,0,0,0,0
67000.0,5,3,149.2,67000.0,0,0,0,1,0,0,0,0,0,0
34000.0,3,2,117.5,34000.0,0,1,0,0,0,0,0,0,0,0
40000.0,4,2,128.5,40000.0,1,0,0,0,0,0,0,0,0,0
43500.0,4,2,129.6,43500.0,1,0,0,0,0,0,0,0,0,0
36000.0,2,2,97.9,36000.0,0,0,1,0,0,0,0,0,0,0
43000.0,4,2,125.5,43000.0,0,0,0,0,0,0,0,1,0,0
49000.0,5,3,135.4,49000.0,0,0,0,0,0,0,0,0,1,0
23500.0,1,1,75.3,23500.0,0,0,0,0,0,0,0,0,1,0
63500.0,4,2,128.9,63500.0,0,0,0,0,0,1,0,0,0,0
40500.0,2,1,87.1,40500.0,0,0,0,1,0,0,0,0,0,0
44000.0,4,3,115.6,44000.0,0,0,0,0,1,0,0,0,0,0
39000.0,4,2,112.5,39000.0,0,0,0,0,1,0,0,0,0,0
20000.0,1,1,55.2,20000.0,0,0,1,0,0,0,0,0,0,0
49000.0,4,2,135.6,49000.0,0,0,0,0,0,0,0,0,0,1
24000.0,2,2,76.0,24000.0,1,0,0,0,0,0,0,0,0,0
39500.0,3,2,117.1,39500.0,0,0,0,0,1,0,0,0,0,0
21500.0,1,1,51.7,21500.0,0,0,0,0,0,1,0,0,0,0
68000.0,5,3,152.5,68000.0,0,0,0,1,0,0,0,0,0,0
39500.0,3,2,108.6,39500.0,0,0,0,0,0,0,0,0,0,1
70500.0,5,3,179.9,70500.0,0,0,1,0,0,0,0,0,0,0
17000.0,1,1,71.6,17000.0,0,1,0,0,0,0,0,0,0,0
25000.0,2,1,78.9,25000.0,0,0,0,0,1,0,0,0,0,0
51000.0,4,3,138.2,51000.0,0,0,0,0,0,0,0,0,0,1
44000.0,4,2,155.7,44000.0,0,0,0,0,0,0,0,1,0,0
46000.0,5,3,141.9,46000.0,0,0,0,0,0,0,0,1,0,0
22000.0,1,1,59.0,22000.0,0,0,0,0,0,0,0,0,1,0
23000.0,2,1,82.0,23000.0,0,1,0,0,0,0,0,0,0,0
63500.0,5,3,136.3,63500.0,0,0,0,0,0,0,0,0,0,1
44500.0,3,2,124.8,44500.0,0,0,0,0,1,0,0,0,0,0
46500.0,5,3,134.9,46500.0,1,0,0,0,0,0,0,0,0,0
51500.0,3,2,105.6,51500.0,0,0,0,1,0,0,0,0,0,0
42000.0,3,1,107.6,42000.0,0,0,0,0,1,0,0,0,0,0
51000.0,4,3,113.8,51000.0,0,0,0,1,0,0,0,0,0,0
26000.0,2,2,76.9,26000.0,0,0,0,0,0,0,1,0,0,0
57500.0,5,3,154.5,57500.0,0,0,0,0,0,0,0,0,0,1
66500.0,5,3,135.2,66500.0,0,0,0,0,0,1,0,0,0,0
40500.0,4,2,139.8,40500.0,0,0,0,0,0,0,0,1,0,0
26500.0,1,1,65.4,26500.0,0,0,1,0,0,0,0,0,0,0
